OrderID,OrderDate,CustomerID,Country,State,City,ProductCategory,ProductName,QuantitySold,UnitPrice,UnitCost,SaleValue,Profit,CustomerSegment,ShipmentStatus
17183,2023-08-13 16:39:12.321728,C2126,USA,New York,South Jorge,Books,Fiction Novel,3,409.58,279.11,1228.74,391.41,High-Value,Returned
17184,2022-02-12 00:01:16.017524,C2309,UK,Wales,South James,Home Goods,Blender,4,132.62,79.94,530.48,210.72,Mid-Value,Delivered
17185,2024-03-19 12:20:00.124441,C2189,Germany,Bavaria,New Brenda,Electronics,Laptop,2,366.79,232.26,733.58,269.06,High-Value,Returned
17186,2022-08-02 21:45:26.388545,C2056,UK,Wales,Turnershire,Clothing,T-Shirt,1,419.15,217.27,419.15,201.88,High-Value,Returned
17187,2024-05-19 13:14:43.424629,C2252,India,Maharashtra,Newmanberg,Home Goods,Vacuum Cleaner,3,247.94,143.13,743.82,314.43,High-Value,In Transit
17188,2024-02-24 12:07:25.332940,C2028,India,Tamil Nadu,West Kimberlyshire,Electronics,Smartwatch,1,369.0,225.55,369.0,143.45,High-Value,Returned
17189,2023-11-28 15:31:44.215440,C2830,India,Delhi,Markland,Books,Cookbook,5,341.85,162.39,1709.25,897.3,Low-Value,In Transit
17190,2023-05-03 17:07:47.571926,C2832,India,Delhi,East Kyle,Books,Cookbook,4,95.55,70.68,382.2,99.48,High-Value,Returned
17191,2022-08-06 03:34:42.749057,C2330,UK,Wales,Mendozashire,Home Goods,Towel Set,5,84.46,44.72,422.3,198.7,Mid-Value,Delivered
17192,2022-01-04 16:04:04.782112,C2309,UK,Scotland,Craigtown,Books,Science Journal,2,34.43,15.66,68.86,37.54,Mid-Value,In Transit
17193,2022-12-01 22:18:31.406630,C2267,USA,California,Harpertown,Electronics,Laptop,2,148.54,107.28,297.08,82.52,High-Value,Delivered
17194,2024-01-11 05:48:21.269939,C2519,Brazil,São Paulo,Port Kyleburgh,Home Goods,Vacuum Cleaner,3,447.33,243.29,1341.99,612.12,High-Value,Returned
17195,2022-03-15 00:34:08.116160,C2648,UK,Scotland,Lake Melissafurt,Books,Biography,1,445.43,281.04,445.43,164.39,High-Value,Delivered
17196,2024-05-18 04:10:17.534249,C2085,USA,California,West Eric,Electronics,Laptop,1,396.04,171.3,396.04,224.74,Low-Value,Processing
17197,2022-02-11 05:33:44.311031,C2973,UK,Wales,Michellemouth,Books,Biography,5,18.27,11.95,91.35,31.6,High-Value,In Transit
17198,2023-11-16 04:11:27.347395,C2857,UK,England,Thomasberg,Clothing,Jeans,3,390.62,263.35,1171.86,381.81,Low-Value,Returned
17199,2023-05-07 03:27:54.430006,C2758,UK,Scotland,South Michelleburgh,Books,Biography,4,304.99,214.31,1219.96,362.72,High-Value,Processing
17200,2022-08-18 10:54:30.534075,C2729,India,Delhi,Port Josephberg,Home Goods,Coffee Maker,4,275.16,178.86,1100.64,385.2,High-Value,Processing
17201,2024-03-28 07:18:12.007224,C2378,USA,Texas,East Zacharyberg,Books,Cookbook,2,418.05,185.51,836.1,465.08,Mid-Value,Delivered
17202,2024-02-29 21:31:48.220550,C2742,UK,Scotland,Port Curtisberg,Home Goods,Vacuum Cleaner,1,74.51,37.34,74.51,37.17,Mid-Value,Processing
17203,2024-05-12 01:35:01.234961,C2136,USA,Florida,West Cherylmouth,Electronics,Headphones,5,317.45,151.16,1587.25,831.45,Low-Value,Processing
17204,2022-10-10 11:16:29.406821,C2381,India,Maharashtra,New Steven,Electronics,Smartwatch,3,186.55,138.65,559.65,143.7,Low-Value,Processing
17205,2022-10-02 21:02:34.608496,C2067,India,Karnataka,East Jacobfort,Home Goods,Towel Set,5,127.94,70.28,639.7,288.3,Mid-Value,Processing
17206,2023-06-16 02:31:01.139177,C2584,India,Maharashtra,Annafort,Books,Fiction Novel,3,110.52,67.37,331.56,129.45,Mid-Value,Delivered
17207,2023-10-28 15:26:11.385726,C2480,UK,England,Port Ashley,Home Goods,Blender,2,309.51,186.83,619.02,245.36,High-Value,Returned
17208,2023-01-04 04:55:22.774786,C2412,Brazil,São Paulo,Cindyland,Clothing,Jeans,4,257.24,163.25,1028.96,375.96,Low-Value,Processing
17209,2023-10-30 22:20:16.612005,C2856,India,Delhi,Ramseyfort,Books,Biography,3,394.11,160.04,1182.33,702.21,High-Value,Delivered
17210,2022-08-06 16:03:11.125744,C2062,India,Delhi,Birdborough,Electronics,Smartwatch,3,356.73,248.91,1070.19,323.46,Mid-Value,Processing
17211,2022-04-20 05:07:19.416884,C2556,Germany,Hesse,West Ashleyberg,Home Goods,Blender,4,142.36,83.81,569.44,234.2,Low-Value,In Transit
17212,2023-01-09 11:59:17.408693,C2390,Germany,Berlin,Haleyside,Clothing,Jacket,2,417.18,244.14,834.36,346.08,High-Value,Returned
17213,2022-04-24 18:29:23.498042,C2996,Brazil,Bahia,South Kentberg,Electronics,Smartwatch,3,96.69,54.39,290.07,126.9,Low-Value,Processing
17214,2022-09-04 22:38:58.618453,C2731,Brazil,Rio de Janeiro,Powellhaven,Home Goods,Towel Set,2,296.94,214.29,593.88,165.3,Mid-Value,Returned
17215,2022-11-16 22:30:57.845923,C2971,Brazil,Rio de Janeiro,New Kimberly,Books,Biography,5,49.16,35.78,245.8,66.9,High-Value,Delivered
17216,2023-10-25 09:13:35.153902,C2458,UK,England,East Kenneth,Home Goods,Vacuum Cleaner,5,14.9,6.86,74.5,40.2,High-Value,Processing
17217,2022-09-22 09:49:28.949193,C2131,UK,Scotland,Garyhaven,Books,Cookbook,5,262.4,130.59,1312.0,659.05,Mid-Value,Processing
17218,2022-02-09 22:25:20.857194,C2930,Brazil,Bahia,Gayport,Books,Science Journal,1,357.04,238.95,357.04,118.09,Mid-Value,In Transit
17219,2023-07-06 08:01:29.601005,C2012,USA,Florida,West Jodyberg,Home Goods,Towel Set,2,14.22,8.77,28.44,10.9,Low-Value,Delivered
17220,2022-07-10 04:15:57.705189,C2415,Brazil,São Paulo,East Carloston,Books,Science Journal,3,286.92,177.51,860.76,328.23,High-Value,Delivered
17221,2023-12-19 14:27:14.655200,C2930,UK,Wales,East Wesley,Home Goods,Coffee Maker,5,290.61,211.27,1453.05,396.7,High-Value,Returned
17222,2022-02-25 04:03:15.150712,C2986,India,Maharashtra,Lake Susan,Books,Science Journal,4,368.99,250.4,1475.96,474.36,Mid-Value,Delivered
17223,2022-08-06 17:17:34.101533,C2613,India,Karnataka,Smithmouth,Clothing,Jeans,2,67.59,32.32,135.18,70.54,Mid-Value,Processing
17224,2023-10-01 15:07:55.841327,C2882,Brazil,São Paulo,Stewartmouth,Clothing,T-Shirt,3,345.81,225.35,1037.43,361.38,Low-Value,Returned
17225,2023-01-13 04:34:02.963043,C2217,USA,Florida,Markshire,Clothing,Sweater,2,158.68,87.24,317.36,142.88,High-Value,Delivered
17226,2023-03-15 11:52:19.614136,C2234,India,Maharashtra,West Jackmouth,Home Goods,Towel Set,2,433.19,229.16,866.38,408.06,High-Value,Returned
17227,2022-10-20 11:29:11.165609,C2296,USA,Texas,Anitaville,Home Goods,Vacuum Cleaner,2,392.7,181.05,785.4,423.3,High-Value,Returned
17228,2023-05-29 16:15:39.573534,C2480,India,Maharashtra,Diazburgh,Books,Biography,5,21.37,14.09,106.85,36.4,Low-Value,Delivered
17229,2022-08-10 01:45:17.482569,C2436,India,Maharashtra,Lake Loriburgh,Clothing,Sweater,2,181.88,92.29,363.76,179.18,Mid-Value,Processing
17230,2022-07-18 01:03:53.946253,C2778,USA,New York,Jonesbury,Books,Cookbook,5,357.42,188.07,1787.1,846.75,Mid-Value,Returned
17231,2022-06-16 14:27:19.597836,C2410,UK,Scotland,Lake Diamond,Books,Science Journal,2,447.92,281.95,895.84,331.94,Mid-Value,Processing
17232,2024-05-24 21:34:49.272048,C2844,India,Maharashtra,Rangelport,Books,Fiction Novel,4,129.66,82.48,518.64,188.72,High-Value,In Transit
17233,2023-07-20 14:30:59.204642,C2312,Germany,Hamburg,Port Molly,Electronics,Smartphone,2,442.84,181.6,885.68,522.48,High-Value,In Transit
17234,2022-06-05 08:26:33.643601,C2646,UK,Wales,North Jeremytown,Home Goods,Vacuum Cleaner,3,312.28,161.11,936.84,453.51,Low-Value,Delivered
17235,2022-07-10 13:57:38.864567,C2703,USA,Florida,Carpenterburgh,Books,Fiction Novel,3,30.96,21.99,92.88,26.91,Mid-Value,In Transit
17236,2023-08-30 21:36:44.468907,C2700,Germany,Hamburg,Anthonyland,Home Goods,Towel Set,2,30.5,14.19,61.0,32.62,High-Value,In Transit
17237,2024-05-13 03:58:30.668332,C2115,Brazil,São Paulo,Cameronmouth,Books,Cookbook,2,394.67,245.06,789.34,299.22,High-Value,Processing
17238,2023-11-26 20:54:45.988854,C2431,UK,Northern Ireland,Jacobville,Books,Fiction Novel,5,235.59,119.14,1177.95,582.25,Mid-Value,Delivered
17239,2024-01-19 03:04:01.292624,C2664,UK,Northern Ireland,Kennethview,Books,Biography,2,367.26,240.42,734.52,253.68,Low-Value,Returned
17240,2022-10-16 20:36:22.116742,C2285,Germany,Bavaria,Lake Jasonburgh,Books,Fiction Novel,1,217.49,130.3,217.49,87.19,High-Value,Delivered
17241,2022-10-16 18:47:56.142756,C2864,India,Delhi,Port Kathryn,Home Goods,Vacuum Cleaner,4,94.5,44.68,378.0,199.28,Low-Value,Returned
17242,2023-06-04 06:06:59.521188,C2861,India,Maharashtra,South Vincentside,Clothing,Sweater,5,303.52,204.31,1517.6,496.05,Low-Value,Processing
17243,2024-03-15 05:21:49.211492,C2470,Germany,Berlin,Staciemouth,Home Goods,Towel Set,4,370.67,248.32,1482.68,489.4,Mid-Value,Delivered
17244,2023-04-17 01:03:16.086853,C2551,India,Karnataka,Jamesland,Books,Fiction Novel,3,357.98,226.94,1073.94,393.12,Low-Value,Delivered
17245,2023-06-07 15:36:07.007398,C2247,India,Delhi,Port Michaelfort,Home Goods,Blender,2,375.49,153.03,750.98,444.92,High-Value,In Transit
17246,2022-07-14 19:55:59.778887,C2365,UK,Northern Ireland,Port Christine,Electronics,Laptop,5,151.09,73.23,755.45,389.3,Low-Value,In Transit
17247,2022-10-25 17:27:45.636961,C2841,UK,Scotland,South Michael,Electronics,Headphones,5,280.22,134.43,1401.1,728.95,Low-Value,In Transit
17248,2022-06-24 20:32:58.920646,C2023,UK,Wales,Burnsside,Electronics,Smartphone,3,85.16,57.72,255.48,82.32,High-Value,Returned
17249,2024-02-11 20:48:23.470944,C2304,UK,Scotland,Toddberg,Electronics,Headphones,1,56.26,32.31,56.26,23.95,Low-Value,In Transit
17250,2022-02-06 02:27:19.466371,C2642,India,Karnataka,New Joshua,Electronics,Smartphone,1,171.97,109.45,171.97,62.52,Low-Value,Returned
17251,2022-03-04 13:10:47.239267,C2076,UK,England,Rosstown,Books,Biography,2,66.88,28.74,133.76,76.28,Low-Value,In Transit
17252,2023-11-06 11:57:53.018835,C2020,USA,Florida,North Daniel,Clothing,Sweater,1,41.95,30.7,41.95,11.25,Low-Value,In Transit
17253,2023-05-22 21:18:48.596791,C2844,UK,Wales,Brownview,Clothing,T-Shirt,5,98.92,52.97,494.6,229.75,Mid-Value,Returned
17254,2022-12-26 01:39:42.405383,C2037,USA,Florida,New Tracieton,Home Goods,Blender,1,446.51,209.95,446.51,236.56,Mid-Value,Processing
17255,2022-11-12 11:41:32.262914,C2288,India,Karnataka,Vasquezbury,Home Goods,Blender,5,328.07,143.36,1640.35,923.55,Mid-Value,In Transit
17256,2023-09-17 00:44:36.884141,C2088,India,Tamil Nadu,East Williamville,Home Goods,Vacuum Cleaner,4,220.34,141.63,881.36,314.84,Low-Value,Returned
17257,2023-10-29 14:11:42.411728,C2363,Brazil,Rio de Janeiro,East Allisonmouth,Clothing,Jeans,1,141.25,95.1,141.25,46.15,High-Value,Processing
17258,2023-06-17 09:31:18.085500,C2591,Germany,Hesse,Reyesside,Home Goods,Towel Set,4,221.42,108.02,885.68,453.6,Low-Value,In Transit
17259,2022-12-11 05:06:26.260232,C2030,Germany,Hesse,Lukefort,Home Goods,Blender,3,44.24,26.59,132.72,52.95,High-Value,Returned
17260,2024-03-25 07:58:57.362457,C2243,Germany,Berlin,Nguyenfort,Books,Science Journal,4,353.96,190.54,1415.84,653.68,Low-Value,Processing
17261,2023-12-03 07:30:05.344135,C2148,India,Karnataka,Lake Jasonburgh,Books,Fiction Novel,2,133.85,65.03,267.7,137.64,Low-Value,Delivered
17262,2022-09-11 22:51:53.764962,C2238,India,Maharashtra,Williamchester,Clothing,T-Shirt,5,418.8,235.16,2094.0,918.2,Mid-Value,Processing
17263,2024-04-05 23:39:54.714307,C2146,USA,New York,Port Angela,Electronics,Laptop,2,296.69,151.37,593.38,290.64,Mid-Value,Delivered
17264,2022-06-11 23:58:11.605870,C2269,UK,Scotland,East William,Electronics,Smartwatch,4,393.31,182.83,1573.24,841.92,High-Value,Returned
17265,2022-02-04 12:52:51.398246,C2849,India,Maharashtra,North Christy,Electronics,Smartwatch,1,245.19,131.26,245.19,113.93,Mid-Value,In Transit
17266,2024-03-10 04:22:03.297156,C2996,Germany,Hamburg,Lake Dorothyborough,Books,Cookbook,4,57.06,37.99,228.24,76.28,High-Value,Processing
17267,2022-05-28 09:04:29.778404,C2850,UK,Northern Ireland,Dylanhaven,Electronics,Headphones,5,431.32,180.93,2156.6,1251.95,Mid-Value,Processing
17268,2023-01-15 14:24:49.481133,C2104,Brazil,Bahia,Anitaborough,Home Goods,Coffee Maker,5,284.6,190.78,1423.0,469.1,Mid-Value,Processing
17269,2023-04-24 10:54:13.675768,C2072,India,Karnataka,Aliciahaven,Books,Science Journal,5,208.25,143.16,1041.25,325.45,Mid-Value,In Transit
17270,2024-03-24 23:20:48.779306,C2913,UK,Northern Ireland,North Steven,Books,Science Journal,3,43.01,26.36,129.03,49.95,Mid-Value,Delivered
17271,2023-07-29 08:51:34.712882,C2375,UK,Scotland,Schroedermouth,Books,Cookbook,4,182.45,97.11,729.8,341.36,Low-Value,Delivered
17272,2024-05-07 13:10:07.456071,C2140,Germany,Bavaria,Bensonfort,Clothing,Jeans,4,156.46,99.43,625.84,228.12,High-Value,Processing
17273,2023-06-21 13:30:09.336965,C2688,Brazil,São Paulo,Munozside,Books,Science Journal,2,366.91,223.46,733.82,286.9,High-Value,Returned
17274,2022-03-13 22:45:39.706890,C2695,UK,Northern Ireland,South Daleton,Electronics,Laptop,5,439.6,326.86,2198.0,563.7,Mid-Value,Processing
17275,2024-04-30 07:15:50.499245,C2129,USA,California,Coxland,Home Goods,Coffee Maker,1,69.13,32.95,69.13,36.18,Low-Value,Processing
17276,2023-01-21 15:55:21.819843,C2313,India,Maharashtra,Ericfurt,Books,Fiction Novel,1,332.58,230.49,332.58,102.09,Low-Value,Returned
17277,2024-02-02 21:39:38.883895,C2536,Germany,Berlin,North Lindsayberg,Books,Biography,4,241.04,173.37,964.16,270.68,Low-Value,Delivered
17278,2023-08-30 15:06:12.227539,C2499,Brazil,Bahia,South Curtisside,Home Goods,Blender,2,316.08,181.23,632.16,269.7,Mid-Value,In Transit
17279,2022-04-20 18:38:44.617782,C2723,India,Karnataka,Lake Anabury,Electronics,Laptop,3,206.68,114.91,620.04,275.31,High-Value,Delivered
17280,2023-10-09 20:16:42.263412,C2340,India,Maharashtra,Lake Alexa,Books,Cookbook,2,216.54,155.64,433.08,121.8,High-Value,In Transit
17281,2022-10-19 22:12:33.512531,C2528,UK,England,Millermouth,Clothing,Sweater,2,159.51,112.54,319.02,93.94,Low-Value,Delivered
17282,2024-02-06 00:50:08.435086,C2276,India,Tamil Nadu,Drewfort,Clothing,T-Shirt,3,59.96,34.32,179.88,76.92,Mid-Value,Processing
17283,2022-05-03 18:43:44.260335,C2801,USA,Florida,South Krystalhaven,Home Goods,Coffee Maker,4,206.71,143.27,826.84,253.76,High-Value,Returned
17284,2022-05-29 23:37:22.930151,C2868,Brazil,São Paulo,Amyland,Books,Science Journal,4,53.84,29.93,215.36,95.64,Low-Value,Processing
17285,2023-10-18 17:59:13.798765,C2916,USA,Texas,Michaelburgh,Books,Cookbook,5,323.21,205.56,1616.05,588.25,High-Value,Returned
17286,2022-10-25 17:34:28.585513,C2254,India,Tamil Nadu,Thomasburgh,Home Goods,Towel Set,2,195.08,138.1,390.16,113.96,Mid-Value,In Transit
17287,2022-03-21 22:15:23.366899,C2412,USA,Florida,West Andrew,Electronics,Headphones,4,148.18,86.79,592.72,245.56,Low-Value,In Transit
17288,2023-10-11 09:37:09.090364,C2305,Germany,Hesse,Phillipsfort,Clothing,T-Shirt,3,384.58,240.43,1153.74,432.45,Mid-Value,Processing
17289,2024-04-09 14:53:13.791454,C2405,Brazil,São Paulo,Laurenfurt,Clothing,T-Shirt,5,325.17,231.67,1625.85,467.5,Mid-Value,In Transit
17290,2023-12-08 07:19:18.962883,C2506,Germany,Bavaria,Wheelerside,Electronics,Smartphone,5,200.53,105.18,1002.65,476.75,High-Value,Returned
17291,2022-05-29 05:42:21.854963,C2538,Germany,Hesse,Penaton,Clothing,Jeans,5,44.26,25.9,221.3,91.8,High-Value,In Transit
17292,2023-06-12 05:55:23.083123,C2139,USA,California,North Karenview,Electronics,Smartwatch,1,357.95,261.99,357.95,95.96,Low-Value,Returned
17293,2023-01-09 23:44:31.902996,C2117,UK,Scotland,Lake Stephanie,Electronics,Laptop,2,269.95,136.94,539.9,266.02,Low-Value,Returned
17294,2022-09-16 08:42:04.074913,C2371,USA,Texas,East Andrew,Books,Biography,1,359.56,236.43,359.56,123.13,Mid-Value,Delivered
17295,2024-03-30 01:23:48.874023,C2444,UK,England,East Sherry,Home Goods,Blender,2,302.6,225.92,605.2,153.36,High-Value,Processing
17296,2023-11-09 04:30:44.996088,C2012,USA,Florida,Nicholasberg,Home Goods,Vacuum Cleaner,4,364.59,190.32,1458.36,697.08,High-Value,In Transit
17297,2023-09-11 02:32:34.105009,C2033,Brazil,Minas Gerais,Hubbardchester,Electronics,Smartphone,4,212.03,132.74,848.12,317.16,Mid-Value,Processing
17298,2022-02-17 07:48:46.411803,C2790,USA,New York,North Brentfort,Books,Science Journal,3,314.49,148.36,943.47,498.39,Low-Value,Returned
17299,2022-12-03 05:03:03.814656,C2213,UK,England,Jacobland,Books,Cookbook,1,54.24,26.66,54.24,27.58,Low-Value,Processing
17300,2023-08-15 20:57:41.446350,C2589,Brazil,Minas Gerais,Dennisburgh,Clothing,T-Shirt,5,234.4,104.65,1172.0,648.75,Mid-Value,Processing
17301,2023-05-17 06:12:09.062562,C2471,India,Delhi,East Meganfurt,Electronics,Laptop,1,85.69,49.86,85.69,35.83,High-Value,Returned
17302,2024-01-29 22:10:46.773807,C2929,India,Delhi,Elizabethburgh,Clothing,Sweater,1,282.43,119.33,282.43,163.1,Low-Value,Delivered
17303,2022-04-16 15:49:16.185073,C2230,Germany,Berlin,Clarkburgh,Electronics,Laptop,2,369.16,225.39,738.32,287.54,High-Value,In Transit
17304,2023-02-20 15:07:35.925427,C2460,USA,New York,Port Russellport,Home Goods,Blender,1,161.09,64.81,161.09,96.28,Mid-Value,In Transit
17305,2022-11-08 07:39:00.497361,C2242,USA,New York,New Ginaville,Home Goods,Coffee Maker,5,115.88,76.11,579.4,198.85,High-Value,Delivered
17306,2022-11-28 03:55:44.867344,C2559,Brazil,Minas Gerais,East Cynthiaborough,Home Goods,Vacuum Cleaner,5,125.46,71.83,627.3,268.15,Low-Value,Processing
17307,2022-11-03 01:54:21.931093,C2503,USA,California,Port Julie,Home Goods,Coffee Maker,3,189.45,109.19,568.35,240.78,Low-Value,In Transit
17308,2023-09-07 05:16:51.235377,C2993,USA,Florida,Port Victoria,Home Goods,Blender,2,441.7,195.19,883.4,493.02,Low-Value,Processing
17309,2024-03-02 18:01:15.404409,C2810,Germany,Hesse,Adamsmouth,Home Goods,Vacuum Cleaner,2,381.86,157.22,763.72,449.28,Low-Value,Delivered
17310,2022-10-05 00:50:00.274753,C2357,Brazil,Rio de Janeiro,South Kyle,Books,Biography,1,92.24,62.42,92.24,29.82,High-Value,Processing
17311,2024-04-25 06:11:10.445995,C2509,Germany,Bavaria,Josefort,Books,Science Journal,1,54.59,22.48,54.59,32.11,Low-Value,Processing
17312,2024-03-21 05:33:44.113412,C2031,USA,California,Smithmouth,Home Goods,Blender,2,17.82,11.67,35.64,12.3,Low-Value,In Transit
17313,2023-01-16 02:38:48.003592,C2056,India,Delhi,Kaylabury,Home Goods,Coffee Maker,2,380.31,163.92,760.62,432.78,Mid-Value,In Transit
17314,2022-11-16 10:10:09.672480,C2702,Brazil,Minas Gerais,South Carlmouth,Books,Science Journal,1,326.58,243.54,326.58,83.04,High-Value,Returned
17315,2024-04-13 05:05:32.122933,C2709,UK,Northern Ireland,Lake Larry,Clothing,T-Shirt,3,22.0,14.56,66.0,22.32,High-Value,Processing
17316,2024-02-23 23:39:57.653433,C2408,India,Tamil Nadu,Kristintown,Books,Cookbook,5,239.2,135.34,1196.0,519.3,Mid-Value,In Transit
17317,2023-06-16 12:39:19.788573,C2036,USA,New York,Deborahton,Home Goods,Coffee Maker,5,405.65,169.05,2028.25,1183.0,Low-Value,Processing
17318,2023-02-03 23:16:56.873356,C2411,Brazil,Bahia,Lake Beckyfort,Electronics,Laptop,5,238.54,109.49,1192.7,645.25,High-Value,In Transit
17319,2023-10-31 12:32:45.363385,C2626,India,Tamil Nadu,Joshuaburgh,Clothing,Jacket,5,268.27,157.02,1341.35,556.25,High-Value,Returned
17320,2023-10-02 12:01:20.448968,C2794,India,Delhi,Jonesbury,Home Goods,Coffee Maker,1,35.24,20.3,35.24,14.94,Low-Value,Delivered
17321,2022-05-12 02:50:34.629401,C2270,Brazil,Minas Gerais,South Angela,Clothing,Sweater,5,216.79,107.02,1083.95,548.85,Mid-Value,In Transit
17322,2022-04-30 15:17:58.321376,C2221,Germany,Hesse,South Jamesshire,Electronics,Laptop,2,330.13,165.94,660.26,328.38,Low-Value,Returned
17323,2022-02-06 22:35:04.309871,C2557,Germany,Hamburg,Port Matthew,Books,Cookbook,2,127.68,53.71,255.36,147.94,High-Value,Processing
17324,2022-02-07 07:51:50.748676,C2409,Germany,Berlin,Wellsstad,Books,Fiction Novel,1,305.14,134.8,305.14,170.34,Low-Value,In Transit
17325,2022-07-29 04:44:51.408330,C2448,India,Maharashtra,Lake Kimberly,Clothing,T-Shirt,5,244.81,158.61,1224.05,431.0,Mid-Value,Returned
17326,2024-05-25 03:40:26.143856,C2651,India,Maharashtra,Lake Penny,Clothing,Jacket,1,398.0,262.72,398.0,135.28,High-Value,In Transit
17327,2022-02-15 12:50:40.466549,C2069,India,Karnataka,New Stevenfurt,Home Goods,Blender,1,167.41,105.14,167.41,62.27,Low-Value,Processing
17328,2022-02-08 10:33:59.673534,C2327,India,Maharashtra,Ryanstad,Books,Fiction Novel,5,363.95,202.21,1819.75,808.7,Mid-Value,Processing
17329,2023-07-02 09:37:05.552901,C2090,Brazil,Bahia,Mejiafurt,Clothing,T-Shirt,2,376.66,183.33,753.32,386.66,High-Value,Returned
17330,2022-09-11 18:23:43.443417,C2895,UK,Wales,Port Christinemouth,Home Goods,Blender,4,240.0,117.91,960.0,488.36,Low-Value,Delivered
17331,2022-08-24 02:55:34.152417,C2333,India,Karnataka,Erinview,Books,Cookbook,5,24.4,12.12,122.0,61.4,High-Value,Returned
17332,2022-02-18 01:57:33.928105,C2545,UK,Scotland,New James,Home Goods,Towel Set,2,256.62,107.27,513.24,298.7,Low-Value,Delivered
17333,2024-01-22 11:28:47.279291,C2809,Germany,Bavaria,West James,Clothing,Sweater,4,238.16,165.57,952.64,290.36,Mid-Value,In Transit
17334,2022-10-01 04:53:27.416890,C2207,Brazil,Rio de Janeiro,North Codystad,Home Goods,Vacuum Cleaner,1,151.92,85.06,151.92,66.86,Mid-Value,Delivered
17335,2023-05-20 04:12:30.126512,C2921,Brazil,Minas Gerais,Freemanview,Electronics,Smartwatch,2,332.3,242.22,664.6,180.16,Low-Value,In Transit
17336,2022-09-06 17:42:17.544302,C2975,India,Delhi,Williammouth,Electronics,Smartwatch,5,284.86,210.98,1424.3,369.4,High-Value,In Transit
17337,2023-04-02 20:07:50.487266,C2072,India,Tamil Nadu,Johnbury,Books,Fiction Novel,1,297.76,132.99,297.76,164.77,High-Value,Returned
17338,2022-11-08 17:17:31.824038,C2555,Brazil,Rio de Janeiro,South Laurenmouth,Books,Cookbook,3,57.25,32.99,171.75,72.78,Mid-Value,Processing
17339,2023-12-26 11:12:59.135318,C2423,Germany,Hesse,Taylorport,Electronics,Smartwatch,5,388.22,201.31,1941.1,934.55,Low-Value,In Transit
17340,2022-09-06 05:37:59.901816,C2330,UK,England,Maryberg,Books,Cookbook,4,65.57,44.62,262.28,83.8,Low-Value,In Transit
17341,2022-12-12 21:16:43.387942,C2328,Germany,Bavaria,Kellymouth,Clothing,T-Shirt,5,237.44,167.31,1187.2,350.65,Mid-Value,Processing
17342,2022-11-15 13:37:26.165845,C2021,Germany,Hesse,West Kurtstad,Books,Fiction Novel,5,133.06,77.54,665.3,277.6,Low-Value,In Transit
17343,2022-08-01 08:03:21.692121,C2927,USA,Texas,Port Monica,Books,Cookbook,1,169.59,118.04,169.59,51.55,High-Value,Processing
17344,2022-12-06 09:25:12.223891,C2466,India,Tamil Nadu,Williamsport,Home Goods,Towel Set,4,73.88,45.43,295.52,113.8,Low-Value,Delivered
17345,2022-06-01 15:19:46.736532,C2221,Brazil,São Paulo,West Jason,Books,Cookbook,5,212.77,122.52,1063.85,451.25,High-Value,In Transit
17346,2022-09-23 17:00:23.746711,C2277,USA,California,East Nicole,Books,Fiction Novel,4,66.85,35.26,267.4,126.36,High-Value,Returned
17347,2023-03-10 18:58:02.763998,C2230,Brazil,Rio de Janeiro,North Lisa,Clothing,T-Shirt,1,64.11,37.15,64.11,26.96,Mid-Value,In Transit
17348,2023-03-14 04:00:55.829980,C2930,Brazil,São Paulo,Jacksonmouth,Books,Biography,4,359.62,180.43,1438.48,716.76,Mid-Value,Returned
17349,2022-10-19 02:04:58.769629,C2510,USA,Florida,New Christy,Clothing,Jeans,4,278.11,135.11,1112.44,572.0,High-Value,Delivered
17350,2023-08-29 07:04:11.737172,C2962,USA,Texas,Hudsonland,Books,Cookbook,1,101.32,65.24,101.32,36.08,Low-Value,Processing
17351,2023-02-27 18:58:01.730053,C2474,Germany,Bavaria,East Roy,Electronics,Laptop,1,443.11,319.85,443.11,123.26,Mid-Value,Returned
17352,2022-09-17 22:16:41.586076,C2092,India,Tamil Nadu,Raychester,Home Goods,Coffee Maker,4,261.25,140.93,1045.0,481.28,High-Value,Processing
17353,2022-11-09 23:26:33.415229,C2988,Germany,Hamburg,New Donald,Home Goods,Towel Set,4,435.81,204.89,1743.24,923.68,Low-Value,Delivered
17354,2023-02-25 06:36:50.531427,C2561,Brazil,Minas Gerais,Andradeside,Electronics,Smartphone,1,291.3,201.65,291.3,89.65,Mid-Value,In Transit
17355,2022-04-03 21:45:21.847282,C2514,USA,Florida,Leonardport,Clothing,T-Shirt,5,322.77,213.67,1613.85,545.5,Low-Value,In Transit
17356,2023-10-25 16:21:08.057175,C2997,UK,Northern Ireland,Jacksonbury,Electronics,Laptop,2,75.76,46.58,151.52,58.36,Mid-Value,Delivered
17357,2022-05-29 01:51:44.622768,C2010,India,Maharashtra,Kingport,Electronics,Smartwatch,1,92.85,55.62,92.85,37.23,High-Value,Processing
17358,2022-03-23 11:44:57.101664,C2341,Germany,Hesse,North Tylermouth,Electronics,Smartwatch,5,405.73,256.96,2028.65,743.85,Low-Value,Processing
17359,2024-05-30 22:33:12.330852,C2630,India,Delhi,Sawyerfort,Books,Biography,1,147.75,80.2,147.75,67.55,High-Value,Returned
